-4.490695953369140,-4.458340644836430,-4.425985336303710,-4.393630504608150,-4.361275196075440,-4.328919887542720,-4.296564579010010,-4.264209747314450,-4.231854438781740,-4.207643508911130,-4.199499130249020,-4.167143821716310,-4.134788990020750,-4.102433681488040,-4.070078372955320,-4.037723064422610,-4.005368232727050,
-3.973012924194340,-3.948802232742310,-3.940657615661620,-3.908302545547490,-3.884091854095460,-3.875947237014770,-3.851736545562740,-3.843592166900630,-3.819381475448610,-3.811236858367920,-3.787026166915890,-3.778881788253780,-3.754671096801760,-3.746526479721070,-3.738251686096190,-3.722315788269040,-3.714171409606930,-3.705896377563480,-3.689960718154910,-3.681816101074220,-3.673541307449340,-3.657605409622190,-3.649461030960080,-3.641185998916630,-3.625250339508060,-3.617105722427370,-3.608830928802490,-3.592895030975340,-3.584750652313230,-3.576475858688350,-3.560539960861210,-3.552395343780520,-3.544120550155640,-3.528184652328490,-3.520040273666380,-3.511765480041500,-3.495829582214360,-3.487684965133670,-3.479410171508790,-3.463474273681640,-3.455329895019530,-3.447055101394650,-3.431119203567500,-3.422974586486820,-3.414699792861940,-3.398763895034790,-3.390619516372680,-3.382344722747800,-3.366408824920650,-3.358264207839970,-3.349989414215090,-3.334053516387940,-3.325909137725830,-3.317634344100950,-3.301698446273800,-3.293553829193120,-3.285279035568240,-3.269343137741090,-3.261198759078980,-3.252923965454100,-3.236988067626950,-3.228843450546260,-3.228713274002080,-3.220568656921390,-3.204632759094240,-3.196488380432130,-3.196357965469360,-3.188213586807250,-3.172277688980100,-3.164133071899410,-3.164002895355220,-3.155858278274540,-3.139922380447390,-3.131778001785280,-3.123503208160400,-3.107567310333250,-3.099422693252560,-3.091147899627690,-3.075212001800540,-3.067067623138430,-3.058792829513550,-3.042856931686400,-3.034712314605710,-3.034582138061520,-3.026437520980830,-3.010501623153690,-3.002357244491580,-3.002226829528810,
-2.994082450866700,-2.978146553039550,-2.970001935958860,-2.969871759414670,-2.961727142333980,-2.958260536193850,-2.945791244506840,-2.937646865844730,-2.937516450881960,-2.929372072219850,-2.913436174392700,-2.905291795730590,-2.905161380767820,-2.897016763687130,-2.881080865859990,-2.872936487197880,-2.872806072235110,-2.864661693573000,-2.861194849014280,-2.848725795745850,-2.840581417083740,-2.840451002120970,-2.832306385040280,-2.816370487213130,-2.808226108551030,-2.808095693588260,-2.799951314926150,-2.796484470367430,-2.784015417099000,-2.775871038436890,-2.775740623474120,-2.775731086730960,-2.767596006393430,-2.751660108566280,-2.743515729904170,-2.743385314941410,-2.735240936279300,-2.719305038452150,-2.711160659790040,-2.711030244827270,-2.702885627746580,-2.686949729919430,-2.678805351257320,-2.678674936294560,-2.670530557632450,-2.667063951492310,-2.654594659805300,-2.646450281143190,-2.646319866180420,-2.638175249099730,-2.634708642959590,-2.622239351272580,-2.614094972610470,-2.613964557647710,-2.605820178985600,-2.602353572845460,-2.589884281158450,-2.581739902496340,-2.581609487533570,-2.581599950790410,-2.578142642974850,-2.573464870452880,-2.569998264312740,-2.557529211044310,-2.549384593963620,-2.549254179000850,-2.549244880676270,-2.541109800338750,-2.537643194198610,-2.525173902511600,-2.517029523849490,-2.516899108886720,-2.508754491806030,-2.505287885665890,-2.492818832397460,-2.484674215316770,-2.484543800354000,-2.484534502029420,-2.481077194213870,-2.476399421691890,-2.472932815551760,-2.460463523864750,-2.452319145202640,-2.452188730239870,-2.452179193496700,-2.444044113159180,-2.440577507019040,-2.428108453750610,-2.419963836669920,-2.419833421707150,-2.419824123382570,-2.416366815567020,-2.411689043045040,-2.408222436904910,-2.395753145217900,-2.387608766555790,-2.387478351593020,-2.387468814849850,-2.379333734512330,-2.375867128372190,-2.363398075103760,-2.355253458023070,-2.355123043060300,-2.346978664398190,-2.343512058258060,-2.331042766571040,-2.322898387908940,-2.322767972946170,-2.322758436203000,-2.314623355865480,-2.311156749725340,-2.298687696456910,-2.290543079376220,-2.290412664413450,-2.290403366088870,-2.282268285751340,-2.278801679611210,-2.266332387924190,-2.258188009262080,-2.258057594299320,-2.258048057556150,-2.249912977218630,-2.246446371078490,-2.233977317810060,-2.225832700729370,-2.225702285766600,-2.225692987442020,-2.222235679626460,-2.217557907104490,-2.214091300964360,-2.201622009277340,-2.201482295989990,-2.193477630615230,-2.193347215652470,-2.193337678909300,-2.189880609512330,-2.185202598571780,-2.181735992431640,-2.169266939163210,-2.161122322082520,-2.160991907119750,-2.160982608795170,-2.157525300979610,-2.152847528457640,-2.149380922317500,-2.136911630630490,-2.128767251968380,-2.128636837005620,-2.128627300262450,-2.125170230865480,-2.120492219924930,-2.117025613784790,-2.104556560516360,-2.104416608810420,-2.096281528472900,-2.096272230148320,-2.088137149810790,-2.084670543670650,-2.072201251983640,-2.063926458358760,-2.063916921615600,-2.055781841278080,-2.052315235137940,-2.039846181869510,-2.038929700851440,-2.031571149826050,-2.031561851501460,-2.028104543685910,-2.023426771163940,-2.019960165023800,-2.007490873336790,
-1.999216079711910,-1.999206542968750,-1.995749354362490,-1.991071581840520,-1.987604856491090,-1.975135684013370,-1.974995851516720,-1.966860890388490,-1.966851353645320,-1.963394165039060,-1.958716392517090,-1.955249667167660,-1.942780494689940,-1.934505701065060,-1.934496283531190,-1.931038975715640,-1.926361203193660,-1.922894477844240,-1.910425305366520,-1.910285472869870,-1.902150511741640,-1.902141094207760,-1.898683786392210,-1.894006013870240,-1.890539288520810,-1.878070116043090,-1.869795322418210,-1.869785904884340,-1.866328597068790,-1.861650824546810,-1.858184099197390,-1.845714926719670,-1.837440133094790,-1.837430715560910,-1.833973407745360,-1.829295635223390,-1.825828909873960,-1.813359737396240,-1.805084943771360,-1.805075526237490,-1.801618218421940,-1.796940445899960,-1.793473720550540,-1.781004548072810,-1.780864715576170,-1.772729754447940,-1.772720336914060,-1.769263029098510,-1.764585256576540,-1.761118531227110,-1.740374565124510,-1.740365147590640,-1.736907839775090,-1.732230067253110,-1.728763461112980,-1.716154336929320,-1.708019375801090,-1.708009958267210,-1.704552650451660,-1.699874877929690,-1.696408271789550,-1.683938980102540,-1.683799147605900,-1.675664186477660,-1.675654768943790,-1.672197461128230,-1.667519688606260,-1.664053082466130,-1.643308997154240,-1.643299579620360,-1.639842271804810,-1.635164499282840,-1.631697893142700,-1.619088768959050,-1.618312239646910,-1.610953807830810,-1.610944390296940,-1.607487082481380,-1.602809309959410,-1.599342703819270,-1.586733579635620,-1.585957050323490,-1.578598618507390,-1.578589200973510,-1.575131893157960,-1.570454120635990,-1.566987514495850,-1.554378509521480,-1.553601861000060,-1.546243429183960,-1.546234011650090,-1.542776703834530,-1.538098931312560,-1.534632325172420,-1.522023320198060,-1.521246671676640,-1.513888239860530,-1.513878822326660,-1.510421514511110,-1.505743741989140,-1.502277135849000,-1.489668130874630,-1.481533050537110,-1.481523633003230,-1.478066325187680,-1.473388552665710,-1.469921946525570,-1.457312941551210,-1.456536293029790,-1.449177861213680,-1.449168443679810,-1.445711135864260,-1.441033363342290,-1.437566757202150,-1.424957752227780,-1.424181103706360,-1.416822671890260,-1.416813254356380,-1.413355946540830,-1.408678174018860,-1.405211567878720,-1.392602562904360,-1.391825914382930,-1.384467482566830,-1.384458065032960,-1.381000757217410,-1.376322984695430,-1.372856378555300,-1.360247373580930,-1.359470725059510,-1.352112293243410,-1.352102875709530,-1.348645687103270,-1.340501189231870,-1.327892184257510,-1.327115535736080,-1.319757103919980,-1.319747686386110,-1.316290497779850,-1.308145999908450,-1.295536994934080,-1.294760346412660,-1.287401914596560,-1.287392497062680,-1.283935308456420,-1.275790810585020,-1.263181805610660,-1.262405157089230,-1.255046725273130,-1.255037307739260,-1.251580119133000,-1.243435621261600,-1.230826616287230,-1.230049967765810,-1.222691535949710,-1.222682118415830,-1.219224929809570,-1.211080431938170,-1.198471426963810,-1.197694778442380,-1.190336346626280,-1.190326929092410,-1.186869740486150,-1.178725242614750,-1.166116237640380,-1.165339589118960,-1.157981157302860,-1.157971739768980,-1.154514551162720,-1.146370053291320,-1.133761048316960,-1.132984399795530,-1.125625967979430,-1.125616550445560,-1.122159361839290,-1.117481470108030,-1.114014863967900,-1.101405858993530,-1.100629210472110,-1.093270778656010,-1.093261361122130,-1.089804172515870,-1.081659674644470,-1.069050669670100,-1.068274021148680,-1.060915589332580,-1.060906171798710,-1.057448983192440,-1.049304485321040,-1.036695480346680,-1.035918831825260,-1.028550982475280,-1.025093793869020,-1.016949295997620,-1.004340291023250,-1.003563642501830,
-0.996205210685730,-0.996195793151855,-0.992738544940948,-0.984594106674194,-0.971985101699829,-0.971208453178406,-0.963840603828430,-0.960383355617523,-0.952238917350769,-0.939629912376404,-0.938853263854980,-0.931485414505005,-0.928028166294098,-0.919883728027344,-0.914642572402954,-0.907274723052979,-0.906498074531555,-0.899130225181580,-0.895672976970673,-0.887528538703918,-0.874919533729553,-0.874142885208130,-0.866784453392029,-0.866775035858154,-0.863317847251892,-0.855173349380493,-0.842564344406128,-0.841787695884705,-0.834419846534729,-0.830962657928467,-0.822818160057068,-0.817577004432678,-0.810209155082703,-0.809432506561279,-0.802064657211304,-0.798607468605042,-0.785221815109253,-0.777853965759277,-0.777077317237854,-0.769709467887878,-0.766252279281616,-0.752866625785828,-0.745498776435852,-0.744722127914429,-0.737354278564453,-0.733897089958191,-0.720511436462402,-0.713143587112427,-0.712366938591003,-0.704999089241028,-0.701541900634766,-0.688156247138977,-0.680788397789001,-0.680011749267578,-0.672643899917603,-0.669186711311340,-0.655801057815552,-0.648433208465576,-0.647656559944153,-0.640288710594177,-0.636831521987915,-0.623445868492126,-0.616078019142151,-0.615301370620728,-0.607933521270752,-0.604476332664490,-0.591090679168701,-0.583722829818726,-0.582946181297302,-0.575578331947327,-0.572121143341064,-0.558735489845276,-0.551367640495300,-0.550590991973877,-0.543223142623901,-0.539765954017639,-0.526380300521851,-0.519012451171875,-0.518235802650452,-0.510867953300476,-0.507410764694214,-0.494025111198425,-0.486657261848450,-0.485880643129349,-0.478512793779373,-0.475055575370789,-0.461669921875000,-0.454302072525024,-0.453525453805923,-0.446157604455948,-0.442700386047363,-0.429314732551575,-0.421946883201599,-0.421170264482498,-0.413802415132523,-0.410345196723938,-0.396959543228149,-0.389591693878174,-0.388815075159073,-0.377990007400513,-0.364604353904724,-0.357236504554749,-0.356459885835648,-0.349092036485672,-0.332249164581299,-0.324881315231323,-0.324104696512222,-0.313279628753662,-0.299893975257874,-0.292526155710220,-0.291749507188797,-0.284381657838821,-0.267538785934448,-0.260170966386795,-0.259394317865372,-0.252026468515396,-0.235183611512184,-0.227815762162209,-0.227039128541946,-0.202828422188759,-0.195460572838783,-0.194683954119682,-0.170473232865334,-0.163105398416519,-0.162328764796257,-0.138118043541908,-0.130750209093094,-0.129973575472832,-0.105762861669064,-0.098395019769669,-0.097618386149406,-0.073407672345638,-0.066039830446243,-0.065263196825981,-0.041052486747503,-0.033684641122818,-0.032908011227846,-0.008697300218046,-0.001329454011284,-0.000552823708858,
0.023657886311412,0.031025733798742,0.031802363693714,0.056013073772192,0.064157553017139,0.088368259370327,0.095736108720303,0.096512742340565,0.120723448693752,0.128867924213409,0.153078630566597,0.161223113536835,0.185433819890022,0.193578302860260,0.217789009213448,0.225156858563423,0.225933492183685,0.250144213438034,0.258288681507111,0.282499372959137,0.290643870830536,0.314854562282562,0.322999060153961,0.347209751605988,0.379564940929413,0.387709438800812,0.411920130252838,0.444275319576263,0.476630508899689,0.484774976968765,0.508985698223114,0.541340887546539,0.549485385417938,0.573696076869965,0.606051266193390,0.638406455516815,0.670761644840240,0.703116834163666,0.711261272430420,0.735472023487091,0.767827212810516,0.800182402133942,0.808326840400696,0.832537591457367,0.864892780780792,0.897247970104218,0.929603159427643,0.961958348751068,0.994313538074493,
1.059023857116700,1.156089425086980, 
